Location,Admin Level,P-Code,Name,Parent P-Code,Valid from date,Version
COL,3,CO52694006,DOMINGO LOMA,CO52694,2020-04-16,v02
COL,3,CO52694007,EL ARENAL,CO52694,2020-04-16,v02
COL,3,CO52694008,EL SALADO,CO52694,2020-04-16,v02
COL,3,CO52694009,LA CHORRERA,CO52694,2020-04-16,v02
COL,3,CO52694010,LA COMUNIDAD,CO52694,2020-04-16,v02
COL,3,CO52694011,LA ESTANCIA,CO52694,2020-04-16,v02
COL,3,CO52694012,LA RINCONADA,CO52694,2020-04-16,v02
COL,3,CO52694013,LOS FRAILES,CO52694,2020-04-16,v02
COL,3,CO52694014,MARTÍN,CO52694,2020-04-16,v02
COL,3,CO52694015,SAN ISIDRO,CO52694,2020-04-16,v02
COL,3,CO52694016,SANTIAGO,CO52694,2020-04-16,v02
COL,3,CO52694017,TRINIDAD,CO52694,2020-04-16,v02
COL,3,CO52694018,YANANGOMA,CO52694,2020-04-16,v02
COL,3,CO52696002,BEYOTES,CO52696,2020-04-16,v02
COL,3,CO52696003,TAMALAMEQUE,CO52696,2020-04-16,v02
COL,3,CO52696004,GUAYABAL,CO52696,2020-04-16,v02
COL,3,CO52696007,LA FRAGUA,CO52696,2020-04-16,v02
COL,3,CO52696009,CURRUPI,CO52696,2020-04-16,v02
COL,3,CO52696010,CANTIL,CO52696,2020-04-16,v02
COL,3,CO52696011,REGADERO,CO52696,2020-04-16,v02
COL,3,CO52696012,CONCEJO MENOR BOCAS DE ANGOSTURA,CO52696,2020-04-16,v02
COL,3,CO52696013,RODEA,CO52696,2020-04-16,v02
COL,3,CO52696014,SECADERO,CO52696,2020-04-16,v02
COL,3,CO52696015,TABLON DE TAMARA,CO52696,2020-04-16,v02
COL,3,CO52699001,MARRIAGA,CO52699,2020-04-16,v02
COL,3,CO52699003,EL DOS,CO52699,2020-04-16,v02
COL,3,CO52699004,BALLESTAS,CO52699,2020-04-16,v02
COL,3,CO52699005,SAN PEDRO JAGUA,CO52699,2020-04-16,v02
COL,3,CO52699006,EL DIAMANTE,CO52699,2020-04-16,v02
COL,3,CO52699007,TAROA,CO52699,2020-04-16,v02
COL,3,CO52699008,SAN JOSÉ,CO52699,2020-04-16,v02
COL,3,CO52699009,PEDREGAL,CO52699,2020-04-16,v02
COL,3,CO52699010,POTRERILLOS,CO52699,2020-04-16,v02
COL,3,CO52699011,POTRERITOS,CO52699,2020-04-16,v02
COL,3,CO52699013,CAMBUERAN,CO52699,2020-04-16,v02
COL,3,CO52699014,CHANGEZ,CO52699,2020-04-16,v02
COL,3,CO52699015,LA PLANADA,CO52699,2020-04-16,v02
COL,3,CO52720001,EL ESPINO,CO52720,2020-04-16,v02
COL,3,CO52720002,LA CAMPANA,CO52720,2020-04-16,v02
COL,3,CO52720003,LA FLORESTA,CO52720,2020-04-16,v02
COL,3,CO52720004,LOS MONOS,CO52720,2020-04-16,v02
COL,3,CO52720005,MALAVER,CO52720,2020-04-16,v02
COL,3,CO52720006,MARAMBA,CO52720,2020-04-16,v02
COL,3,CO52720007,PANAMAL,CO52720,2020-04-16,v02
COL,3,CO52720008,SAN IGNACIO,CO52720,2020-04-16,v02
COL,3,CO52720009,SAN JORGE,CO52720,2020-04-16,v02
COL,3,CO52720010,SAPUYES,CO52720,2020-04-16,v02
COL,3,CO52720011,URIBE,CO52720,2020-04-16,v02
COL,3,CO52786001,BELLAVISTA,CO52786,2020-04-16,v02
COL,3,CO52786002,CHAPUNGO,CO52786,2020-04-16,v02
COL,3,CO52786003,CHARGUAYACO,CO52786,2020-04-16,v02
COL,3,CO52786004,CORNETA,CO52786,2020-04-16,v02
COL,3,CO52786005,CUMBAL,CO52786,2020-04-16,v02
COL,3,CO52786006,CURIACO,CO52786,2020-04-16,v02
COL,3,CO52786007,DON DIEGO,CO52786,2020-04-16,v02
COL,3,CO52786008,EL CHILCAL,CO52786,2020-04-16,v02
COL,3,CO52786009,EL DIVISO,CO52786,2020-04-16,v02
COL,3,CO52786010,EL HUECO,CO52786,2020-04-16,v02
COL,3,CO52786011,EL MANZANO,CO52786,2020-04-16,v02
COL,3,CO52786012,EL PANTANO,CO52786,2020-04-16,v02
COL,3,CO52786013,EL PÁRAMO,CO52786,2020-04-16,v02
COL,3,CO52786014,EL PLATANAL,CO52786,2020-04-16,v02
COL,3,CO52786015,EL SALADO,CO52786,2020-04-16,v02
COL,3,CO52786016,EL TABLÓN,CO52786,2020-04-16,v02
COL,3,CO52786017,GRANADA,CO52786,2020-04-16,v02
COL,3,CO52786018,GUAMBUYACO,CO52786,2020-04-16,v02
COL,3,CO52786019,LA COCHA,CO52786,2020-04-16,v02
COL,3,CO52786020,LA CONCORDIA,CO52786,2020-04-16,v02
COL,3,CO52786021,LA LLANA,CO52786,2020-04-16,v02
COL,3,CO52786022,LA PALMA,CO52786,2020-04-16,v02
COL,3,CO52786023,LAS JUNTAS,CO52786,2020-04-16,v02
COL,3,CO52786024,LECHERAL,CO52786,2020-04-16,v02
COL,3,CO52786025,LIMONCITO,CO52786,2020-04-16,v02
COL,3,CO52786026,LLANO VERDE,CO52786,2020-04-16,v02
COL,3,CO52786027,LOMA LARGA,CO52786,2020-04-16,v02
COL,3,CO52786028,MAJUANDO,CO52786,2020-04-16,v02
COL,3,CO52786029,MAMAJUANA,CO52786,2020-04-16,v02
COL,3,CO52786030,MANIPIA,CO52786,2020-04-16,v02
COL,3,CO52786031,MEXICO,CO52786,2020-04-16,v02
COL,3,CO52786032,PALOBOBO,CO52786,2020-04-16,v02
COL,3,CO52786033,PANOYA,CO52786,2020-04-16,v02
COL,3,CO52786034,PAPAYAL,CO52786,2020-04-16,v02
COL,3,CO52786035,PASOFEO,CO52786,2020-04-16,v02
COL,3,CO52786036,REMOLINO,CO52786,2020-04-16,v02
COL,3,CO52786037,SAN ISIDRO,CO52786,2020-04-16,v02
COL,3,CO52786038,TAMINANGO,CO52786,2020-04-16,v02
COL,3,CO52786039,TAMINANGUITO,CO52786,2020-04-16,v02
COL,3,CO52786040,TURBAMBILLA,CO52786,2020-04-16,v02
COL,3,CO52786041,VIENTO LIBRE,CO52786,2020-04-16,v02
COL,3,CO52788001,BIRMANIA,CO52788,2020-04-16,v02
COL,3,CO52788002,BUENA ESPERANZA,CO52788,2020-04-16,v02
COL,3,CO52788003,CHAVEZ,CO52788,2020-04-16,v02
COL,3,CO52788004,COCHA VEREDE,CO52788,2020-04-16,v02
COL,3,CO52788005,EL CEBADAL,CO52788,2020-04-16,v02
COL,3,CO52788006,EL PARAMO,CO52788,2020-04-16,v02
COL,3,CO52788007,EL TABLON,CO52788,2020-04-16,v02
COL,3,CO52788008,EL TAMBOR,CO52788,2020-04-16,v02
COL,3,CO52788009,EL TAMBORCILLO,CO52788,2020-04-16,v02
COL,3,CO52788010,GAUYABAL,CO52788,2020-04-16,v02
COL,3,CO52788011,LA COCHA,CO52788,2020-04-16,v02
COL,3,CO52788012,LA CONCEPCIÓN,CO52788,2020-04-16,v02
COL,3,CO52788013,LA PALIZADA,CO52788,2020-04-16,v02
COL,3,CO52788014,LAS PALMAS,CO52788,2020-04-16,v02
COL,3,CO52788015,LAS PIEDRAS,CO52788,2020-04-16,v02
COL,3,CO52788016,LOS AJOS,CO52788,2020-04-16,v02
COL,3,CO52788017,MARQUEZA ALTO,CO52788,2020-04-16,v02
COL,3,CO52788018,MARQUEZA BAJO,CO52788,2020-04-16,v02
COL,3,CO52788019,NAZCAN,CO52788,2020-04-16,v02
COL,3,CO52788020,PARAMILLO,CO52788,2020-04-16,v02
COL,3,CO52788021,PARAMO EL TAUSO,CO52788,2020-04-16,v02
COL,3,CO52788022,PROVIDENCIA,CO52788,2020-04-16,v02
COL,3,CO52788023,SAN FRANCISCO,CO52788,2020-04-16,v02
COL,3,CO52788024,SAN LUIS BAJO,CO52788,2020-04-16,v02
COL,3,CO52788025,SAN PEDRO,CO52788,2020-04-16,v02
COL,3,CO52788026,SAN RAFAEL,CO52788,2020-04-16,v02
COL,3,CO52788027,SAN VICENTE,CO52788,2020-04-16,v02
COL,3,CO52788028,SANTA ROSALIA,CO52788,2020-04-16,v02
COL,3,CO52788029,SANTANDER,CO52788,2020-04-16,v02
COL,3,CO52788030,SIQUITAN,CO52788,2020-04-16,v02
COL,3,CO52788031,TAPIALQUER ALTO,CO52788,2020-04-16,v02
COL,3,CO52788032,TAPIALQUER BAJIO,CO52788,2020-04-16,v02
COL,3,CO52788033,TAPIALQUIER MEDIO,CO52788,2020-04-16,v02
COL,3,CO52788034,VERGEL,CO52788,2020-04-16,v02
COL,3,CO52835001,C ALTO MIRA Y FRONTERA,CO52835,2020-04-16,v02
COL,3,CO52835002,C BAJO MIRA Y FRONTERA,CO52835,2020-04-16,v02
COL,3,CO52835003,C CHAGUI,CO52835,2020-04-16,v02
COL,3,CO52835004,C CORREDOR ESPRIELLA,CO52835,2020-04-16,v02
COL,3,CO52835005,C CORREDOR LLORENTE,CO52835,2020-04-16,v02
COL,3,CO52835006,C DE LA ENSENADA,CO52835,2020-04-16,v02
COL,3,CO52835007,C DEL PUEBLO AWA,CO52835,2020-04-16,v02
COL,3,CO52835008,C EMBERAEPERARA,CO52835,2020-04-16,v02
COL,3,CO52835009,C ESTERO TABLONES,CO52835,2020-04-16,v02
COL,3,CO52835010,C MEJICANO,CO52835,2020-04-16,v02
COL,3,CO52835011,C RESCATE LAS VARAS,CO52835,2020-04-16,v02
COL,3,CO52835012,C ROSARIO,CO52835,2020-04-16,v02
COL,3,CO52835013,C SAN JUAN,CO52835,2020-04-16,v02
COL,3,CO52838001,ALBAN,CO52838,2020-04-16,v02
COL,3,CO52838002,ALPAN POTRERILLOS,CO52838,2020-04-16,v02
COL,3,CO52838003,ARRAYAN DE YASCUL,CO52838,2020-04-16,v02
COL,3,CO52838004,BUENA VISTA,CO52838,2020-04-16,v02
COL,3,CO52838005,CHALITALA,CO52838,2020-04-16,v02
COL,3,CO52838006,CHANARRO ALTO,CO52838,2020-04-16,v02
COL,3,CO52838007,CHANARRO BAJO,CO52838,2020-04-16,v02
COL,3,CO52838008,COFRADIA,CO52838,2020-04-16,v02
COL,3,CO52838009,CUETAMPE,CO52838,2020-04-16,v02
COL,3,CO52838010,DOS QUEBRADA,CO52838,2020-04-16,v02
COL,3,CO52838011,EL CERRITO QUITASOL,CO52838,2020-04-16,v02
COL,3,CO52838012,EL CHUNGEL,CO52838,2020-04-16,v02
COL,3,CO52838013,EL ESCRITORIO,CO52838,2020-04-16,v02
COL,3,CO52838015,EL PALCER,CO52838,2020-04-16,v02
COL,3,CO52838016,EL PESCADILLO,CO52838,2020-04-16,v02
COL,3,CO52838017,EL SALADO,CO52838,2020-04-16,v02
COL,3,CO52838018,EL SOCORRO,CO52838,2020-04-16,v02
COL,3,CO52838019,ESNAMBU,CO52838,2020-04-16,v02
COL,3,CO52838020,GUANAMA,CO52838,2020-04-16,v02
COL,3,CO52838021,GUANGUEZAN,CO52838,2020-04-16,v02
COL,3,CO52838022,GUARAMUEZ,CO52838,2020-04-16,v02
COL,3,CO52838023,GUASI,CO52838,2020-04-16,v02
COL,3,CO52838024,HUECO DE MORAS,CO52838,2020-04-16,v02
COL,3,CO52838025,IGUA,CO52838,2020-04-16,v02
COL,3,CO52838026,LA ACEQUIA,CO52838,2020-04-16,v02
COL,3,CO52838027,LA ENCILLADA,CO52838,2020-04-16,v02
COL,3,CO52838028,LA FLOR,CO52838,2020-04-16,v02
COL,3,CO52838029,LA FLORESTA,CO52838,2020-04-16,v02
COL,3,CO52838030,LA FLORIDA,CO52838,2020-04-16,v02
COL,3,CO52838031,LA GUAYAQUILLA,CO52838,2020-04-16,v02
COL,3,CO52838032,LA JARDINERA,CO52838,2020-04-16,v02
COL,3,CO52838033,LA LAGUNA,CO52838,2020-04-16,v02
COL,3,CO52838035,LA PALMA,CO52838,2020-04-16,v02
COL,3,CO52838036,LAS CIENAGAS,CO52838,2020-04-16,v02
COL,3,CO52838037,LAS DELICIAS,CO52838,2020-04-16,v02
COL,3,CO52838038,LAS MINAS,CO52838,2020-04-16,v02
COL,3,CO52838039,LOMA LARGA,CO52838,2020-04-16,v02
COL,3,CO52838040,LOS ARRAYANES,CO52838,2020-04-16,v02
COL,3,CO52838041,MANZANO ALTO,CO52838,2020-04-16,v02
COL,3,CO52838042,MANZANO BAJO,CO52838,2020-04-16,v02
COL,3,CO52838043,MICHUL CUASAMIRA,CO52838,2020-04-16,v02
COL,3,CO52838044,MUERCHAG,CO52838,2020-04-16,v02
COL,3,CO52838045,NANGAN,CO52838,2020-04-16,v02
COL,3,CO52838046,NUEVA GRANADA,CO52838,2020-04-16,v02
COL,3,CO52838047,OLAYA,CO52838,2020-04-16,v02
COL,3,CO52838048,PAYACAS,CO52838,2020-04-16,v02
COL,3,CO52838049,PESCADILLO DE TUQUERRES,CO52838,2020-04-16,v02
COL,3,CO52838050,PINZON,CO52838,2020-04-16,v02
COL,3,CO52838051,NUEVA GRANADA,CO52838,2020-04-16,v02
COL,3,CO52838052,PUEBLO NUEVO,CO52838,2020-04-16,v02
COL,3,CO52838053,PUENTE ALTO,CO52838,2020-04-16,v02
COL,3,CO52838054,PUERANQUER,CO52838,2020-04-16,v02
COL,3,CO52838055,QUEBRADA OSCURA,CO52838,2020-04-16,v02
COL,3,CO52838056,RANCHO GRANDE,CO52838,2020-04-16,v02
COL,3,CO52838057,ROSARIO PAMBA,CO52838,2020-04-16,v02
COL,3,CO52838058,SAN ANTONIO,CO52838,2020-04-16,v02
COL,3,CO52838059,SAN CARLOS CUATRO ESQUINAS,CO52838,2020-04-16,v02
COL,3,CO52838060,SAN GABRIEL,CO52838,2020-04-16,v02
COL,3,CO52838061,SAN JOSÉ,CO52838,2020-04-16,v02
COL,3,CO52838062,SAN JOSÉ DEL ALPAN,CO52838,2020-04-16,v02
COL,3,CO52838063,SAN JOSÉ EL PARTIDERO,CO52838,2020-04-16,v02
COL,3,CO52838064,SAN ROQUE ALTO,CO52838,2020-04-16,v02
COL,3,CO52838065,SAN ROQUE BAJO,CO52838,2020-04-16,v02
COL,3,CO52838066,SAN SEBASTIAN,CO52838,2020-04-16,v02
COL,3,CO52838067,SANTA CECILIA,CO52838,2020-04-16,v02
COL,3,CO52838068,SANTA ISABEL,CO52838,2020-04-16,v02
COL,3,CO52838069,SANTA ROSA,CO52838,2020-04-16,v02
COL,3,CO52838070,TAINDES,CO52838,2020-04-16,v02
COL,3,CO52838071,TUTACHAG ALTO,CO52838,2020-04-16,v02
COL,3,CO52838072,TUTACHAG BAJO,CO52838,2020-04-16,v02
COL,3,CO52838073,VILLANUEVA,CO52838,2020-04-16,v02
COL,3,CO52885001,AGUADA,CO52885,2020-04-16,v02
COL,3,CO52885002,ARGUELLO,CO52885,2020-04-16,v02
COL,3,CO52885003,CHAPACUAL,CO52885,2020-04-16,v02
COL,3,CO52885004,CORDOBA,CO52885,2020-04-16,v02
COL,3,CO52885005,EL ROSARIO,CO52885,2020-04-16,v02
COL,3,CO52885006,ESTANCIA,CO52885,2020-04-16,v02
COL,3,CO52885007,INANTAS,CO52885,2020-04-16,v02
COL,3,CO52885008,LA COCHA,CO52885,2020-04-16,v02
COL,3,CO52885009,LA GUACA,CO52885,2020-04-16,v02
COL,3,CO52885010,LA PRADERA,CO52885,2020-04-16,v02
COL,3,CO52885011,MEJIA,CO52885,2020-04-16,v02
COL,3,CO52885012,MINDA,CO52885,2020-04-16,v02
COL,3,CO52885013,MOHECHIZA,CO52885,2020-04-16,v02
COL,3,CO52885014,SAN FELIPE,CO52885,2020-04-16,v02
COL,3,CO52885015,TACUAYA,CO52885,2020-04-16,v02
COL,3,CO52885016,TAIDALA,CO52885,2020-04-16,v02
COL,3,CO52885017,TASNAQUE,CO52885,2020-04-16,v02
COL,3,CO52885018,ZARAGOZA,CO52885,2020-04-16,v02
COL,3,CO54001001,SECTOR NOR OCCIDENTAL,CO54001,2020-04-16,v02
COL,3,CO54001002,SECTOR NORTE,CO54001,2020-04-16,v02
COL,3,CO54001003,SECTOR OCCIDENTAL,CO54001,2020-04-16,v02
COL,3,CO54001006,SECTOR SUR,CO54001,2020-04-16,v02
COL,3,CO54001007,LAS LOMAS,CO54001,2020-04-16,v02
COL,3,CO54001009,EL OJITO,CO54001,2020-04-16,v02
COL,3,CO54003001,ABREGO,CO54003,2020-04-16,v02
COL,3,CO54003002,BELLAVISTA,CO54003,2020-04-16,v02
COL,3,CO54003003,BUENAVISTA,CO54003,2020-04-16,v02
COL,3,CO54003004,BORRA,CO54003,2020-04-16,v02
COL,3,CO54003005,BORRA PARTE BAJA,CO54003,2020-04-16,v02
COL,3,CO54003006,BRISAS DEL PARAMO,CO54003,2020-04-16,v02
COL,3,CO54003007,BRISAS DEL TARRA,CO54003,2020-04-16,v02
COL,3,CO54003008,CAMPANARIO,CO54003,2020-04-16,v02
COL,3,CO54003009,CANOAS,CO54003,2020-04-16,v02
COL,3,CO54003010,CANUTILLO,CO54003,2020-04-16,v02
COL,3,CO54003011,CAPITAN LARGO,CO54003,2020-04-16,v02
COL,3,CO54003012,CASA DE TEJA,CO54003,2020-04-16,v02
COL,3,CO54003013,CASITAS,CO54003,2020-04-16,v02
COL,3,CO54003014,CHAPINERO,CO54003,2020-04-16,v02
COL,3,CO54003015,CUESTABOBA,CO54003,2020-04-16,v02
COL,3,CO54003016,EL ANICILLO,CO54003,2020-04-16,v02
COL,3,CO54003017,EL ARADO,CO54003,2020-04-16,v02
COL,3,CO54003018,EL ARBOLITO,CO54003,2020-04-16,v02
COL,3,CO54003019,EL CASTILLO,CO54003,2020-04-16,v02
COL,3,CO54003020,EL CHORRO,CO54003,2020-04-16,v02
COL,3,CO54003021,EL DOCE,CO54003,2020-04-16,v02
COL,3,CO54003022,EL GUAMAL,CO54003,2020-04-16,v02
COL,3,CO54003023,EL HARAGANAZO,CO54003,2020-04-16,v02
COL,3,CO54003024,EL HIGUERON,CO54003,2020-04-16,v02
COL,3,CO54003025,EL HOYO,CO54003,2020-04-16,v02
COL,3,CO54003026,EL LLANON,CO54003,2020-04-16,v02
COL,3,CO54003027,EL LORO,CO54003,2020-04-16,v02
COL,3,CO54003028,EL MOLINO,CO54003,2020-04-16,v02
COL,3,CO54003029,EL MORRON,CO54003,2020-04-16,v02
COL,3,CO54003030,EL PARAMO,CO54003,2020-04-16,v02
COL,3,CO54003031,EL POTRERO,CO54003,2020-04-16,v02
COL,3,CO54003032,EL POZO,CO54003,2020-04-16,v02
COL,3,CO54003033,EL RAMO,CO54003,2020-04-16,v02
COL,3,CO54003034,EL REMOLINO,CO54003,2020-04-16,v02
COL,3,CO54003035,EL RINCÓN,CO54003,2020-04-16,v02
COL,3,CO54003036,EL ROBLE,CO54003,2020-04-16,v02
COL,3,CO54003037,EL RODEO,CO54003,2020-04-16,v02
COL,3,CO54003038,EL ROSARIO,CO54003,2020-04-16,v02
COL,3,CO54003039,EL SALADO,CO54003,2020-04-16,v02
COL,3,CO54003040,EL SOLTADERO,CO54003,2020-04-16,v02
COL,3,CO54003041,EL TABACO,CO54003,2020-04-16,v02
COL,3,CO54003042,EL TARRA,CO54003,2020-04-16,v02
COL,3,CO54003043,EL TIGRE,CO54003,2020-04-16,v02
COL,3,CO54003044,EL TIROL,CO54003,2020-04-16,v02
COL,3,CO54003045,EL TRAPICHERO,CO54003,2020-04-16,v02
COL,3,CO54003046,EL UVITO,CO54003,2020-04-16,v02
COL,3,CO54003047,FRACCION PAVEZ,CO54003,2020-04-16,v02
COL,3,CO54003048,GAIRA,CO54003,2020-04-16,v02
COL,3,CO54003049,GALLINETA,CO54003,2020-04-16,v02
COL,3,CO54003050,HOYO PLON,CO54003,2020-04-16,v02
COL,3,CO54003051,LA AGUADA,CO54003,2020-04-16,v02
COL,3,CO54003052,LA ARENOSA,CO54003,2020-04-16,v02
COL,3,CO54003053,LA CALERA,CO54003,2020-04-16,v02
COL,3,CO54003054,LA CURVA,CO54003,2020-04-16,v02
COL,3,CO54003055,LA ESTANCIA,CO54003,2020-04-16,v02
COL,3,CO54003056,LA ISLA,CO54003,2020-04-16,v02
COL,3,CO54003057,LA LABRANZA,CO54003,2020-04-16,v02
COL,3,CO54003058,LA MARÍA,CO54003,2020-04-16,v02
COL,3,CO54003059,LA MOTILONA,CO54003,2020-04-16,v02
COL,3,CO54003060,LA PALMITA,CO54003,2020-04-16,v02
COL,3,CO54003061,LA PRIMAVERA,CO54003,2020-04-16,v02
COL,3,CO54003062,LA SIERRA,CO54003,2020-04-16,v02
COL,3,CO54003063,LA SOLEDAD,CO54003,2020-04-16,v02
COL,3,CO54003064,LA TEJA,CO54003,2020-04-16,v02
COL,3,CO54003065,LA TROCHA,CO54003,2020-04-16,v02
COL,3,CO54003066,LAS GUAMAS,CO54003,2020-04-16,v02
COL,3,CO54003067,LAS LAJAS,CO54003,2020-04-16,v02
COL,3,CO54003068,LAS MACIEGAS,CO54003,2020-04-16,v02
COL,3,CO54003069,LAS ROJAS,CO54003,2020-04-16,v02
COL,3,CO54003070,LAS VEGAS,CO54003,2020-04-16,v02
COL,3,CO54003071,LLANO ALTO,CO54003,2020-04-16,v02
COL,3,CO54003072,LLANO SUAREZ,CO54003,2020-04-16,v02
COL,3,CO54003073,LOMA DE PAJA,CO54003,2020-04-16,v02
COL,3,CO54003074,LOMA DE TARRA,CO54003,2020-04-16,v02
COL,3,CO54003075,LOMA VERDE,CO54003,2020-04-16,v02
COL,3,CO54003076,LOS ASIENTOS,CO54003,2020-04-16,v02
COL,3,CO54003077,LOS CEDROS,CO54003,2020-04-16,v02
COL,3,CO54003078,LOS HIGUEROS,CO54003,2020-04-16,v02
COL,3,CO54003079,LOS INDIOS,CO54003,2020-04-16,v02
COL,3,CO54003080,LOS LLANITOS,CO54003,2020-04-16,v02
COL,3,CO54003081,LOS MILAGROS,CO54003,2020-04-16,v02
COL,3,CO54003082,LOS OSOS,CO54003,2020-04-16,v02
COL,3,CO54003083,LOS PINITOS,CO54003,2020-04-16,v02
COL,3,CO54003084,MATA DE FIQUE,CO54003,2020-04-16,v02
COL,3,CO54003085,MONTEBELLO,CO54003,2020-04-16,v02
COL,3,CO54003086,MONTECRISTO,CO54003,2020-04-16,v02
COL,3,CO54003087,NUEVO SOL,CO54003,2020-04-16,v02
COL,3,CO54003088,OROPOMA,CO54003,2020-04-16,v02
COL,3,CO54003089,OROQUE PARTE ALTA,CO54003,2020-04-16,v02
COL,3,CO54003090,PAEZ,CO54003,2020-04-16,v02
COL,3,CO54003091,PALMIRA,CO54003,2020-04-16,v02
COL,3,CO54003092,PALO PAVEZ,CO54003,2020-04-16,v02
COL,3,CO54003093,PALOQUEMADO,CO54003,2020-04-16,v02
COL,3,CO54003094,PARAMILLO,CO54003,2020-04-16,v02
COL,3,CO54003095,PARAMITO,CO54003,2020-04-16,v02
COL,3,CO54003096,PERICO,CO54003,2020-04-16,v02
COL,3,CO54003097,PLAYONCITOS,CO54003,2020-04-16,v02
COL,3,CO54003098,POTRERO NUEVO,CO54003,2020-04-16,v02
COL,3,CO54003099,QUEBRADA DE PARAMILLO,CO54003,2020-04-16,v02
COL,3,CO54003100,QUEBRADA DEL PARAMO,CO54003,2020-04-16,v02
COL,3,CO54003101,QUEBRADITAS,CO54003,2020-04-16,v02
COL,3,CO54003102,REPRESA OROCUE,CO54003,2020-04-16,v02
COL,3,CO54003103,RIO CALIENTE,CO54003,2020-04-16,v02
COL,3,CO54003104,RIO FRIO,CO54003,2020-04-16,v02
COL,3,CO54003105,SAN JAVIER,CO54003,2020-04-16,v02
COL,3,CO54003106,SAN JUAN,CO54003,2020-04-16,v02
COL,3,CO54003107,SAN JUAN BAUTISTA,CO54003,2020-04-16,v02
COL,3,CO54003108,SAN LUIS,CO54003,2020-04-16,v02
COL,3,CO54003109,SAN MIGUEL,CO54003,2020-04-16,v02
COL,3,CO54003110,SAN MIGUEL DEL OTRO LADO,CO54003,2020-04-16,v02
COL,3,CO54003111,SAN VICENTE,CO54003,2020-04-16,v02
COL,3,CO54003112,SANTA LUCIA,CO54003,2020-04-16,v02
COL,3,CO54003113,SANTA RITA,CO54003,2020-04-16,v02
COL,3,CO54003114,SECTOR LOS CUROS,CO54003,2020-04-16,v02
COL,3,CO54003115,SITIO NUEVO,CO54003,2020-04-16,v02
COL,3,CO54003116,TAGUAS,CO54003,2020-04-16,v02
COL,3,CO54003117,TARRA VIEJO,CO54003,2020-04-16,v02
COL,3,CO54003118,URAMA,CO54003,2020-04-16,v02
COL,3,CO54003119,VEGA DEL TIGRE,CO54003,2020-04-16,v02
COL,3,CO54003120,VILLA NUEVA,CO54003,2020-04-16,v02
COL,3,CO54003121,VUELTA DE LA MARÍA,CO54003,2020-04-16,v02
COL,3,CO54051001,AGUADAS,CO54051,2020-04-16,v02
COL,3,CO54051002,ALMENDRO,CO54051,2020-04-16,v02
COL,3,CO54051003,BARRIENTOS,CO54051,2020-04-16,v02
COL,3,CO54051004,BATEAS,CO54051,2020-04-16,v02
COL,3,CO54051005,BEJUCALES,CO54051,2020-04-16,v02
COL,3,CO54051006,CANEY,CO54051,2020-04-16,v02
COL,3,CO54051007,CHICAGUA ALTO,CO54051,2020-04-16,v02
COL,3,CO54051008,CHICAGUA BAJO,CO54051,2020-04-16,v02
COL,3,CO54051009,CINERA,CO54051,2020-04-16,v02
COL,3,CO54051010,DESPENSA,CO54051,2020-04-16,v02
COL,3,CO54051011,EL EGREDO,CO54051,2020-04-16,v02
COL,3,CO54051012,EL PALCHAL,CO54051,2020-04-16,v02
COL,3,CO54051013,EL PALMAR,CO54051,2020-04-16,v02
COL,3,CO54051014,EL ROBLE,CO54051,2020-04-16,v02
COL,3,CO54051015,GUACAMAYAS,CO54051,2020-04-16,v02
COL,3,CO54051016,GURAPAL,CO54051,2020-04-16,v02
COL,3,CO54051017,GUZMAN,CO54051,2020-04-16,v02
COL,3,CO54051018,HELECHAL ALTO,CO54051,2020-04-16,v02
COL,3,CO54051019,HELECHAL BAJO,CO54051,2020-04-16,v02
COL,3,CO54051020,HUERTA CHIQUITA,CO54051,2020-04-16,v02
COL,3,CO54051021,JUAN BUENO,CO54051,2020-04-16,v02
COL,3,CO54051022,LA ANTIGUA,CO54051,2020-04-16,v02
COL,3,CO54051023,LA AGUADA,CO54051,2020-04-16,v02
COL,3,CO54051024,LA ARGENTINA,CO54051,2020-04-16,v02
COL,3,CO54051025,LA FLORIDA,CO54051,2020-04-16,v02
COL,3,CO54051026,MEDIA LIBRA,CO54051,2020-04-16,v02
COL,3,CO54051027,MOHAN,CO54051,2020-04-16,v02
COL,3,CO54051028,PEÑA BLANCA,CO54051,2020-04-16,v02
COL,3,CO54051029,PEÑITAS,CO54051,2020-04-16,v02
COL,3,CO54051030,PEÑON,CO54051,2020-04-16,v02
COL,3,CO54051031,PERICOS,CO54051,2020-04-16,v02
COL,3,CO54051032,PLAYONCITO,CO54051,2020-04-16,v02
COL,3,CO54051033,POTREROS,CO54051,2020-04-16,v02
COL,3,CO54051034,QUEBRADA GRANDE,CO54051,2020-04-16,v02
COL,3,CO54051035,RINCONADA,CO54051,2020-04-16,v02
COL,3,CO54051036,RUDETA,CO54051,2020-04-16,v02
COL,3,CO54051037,SAN ANTONIO DEL FILO,CO54051,2020-04-16,v02
COL,3,CO54051038,SAN ISIDRO,CO54051,2020-04-16,v02
COL,3,CO54051039,SAN JOAQUIN,CO54051,2020-04-16,v02
COL,3,CO54051040,SAN ONOFRE,CO54051,2020-04-16,v02
COL,3,CO54051041,SAN PABLO NUEVO,CO54051,2020-04-16,v02
COL,3,CO54051042,SAN PABLO VIEJO,CO54051,2020-04-16,v02
COL,3,CO54051043,SANTA BARBARA,CO54051,2020-04-16,v02
